日期,市场,店铺类型,品牌,子品类,系列,是否进口,表面材质,规格,香味,置入方式,片数,包数,销售额,销量,均价
1709,阿里,集市,KAO/花王,其他,进口F系列,进口,棉柔亲肤,其他,无香味,其他,其他,其他,29939.0000,1108,27.02075812
1709,阿里,集市,KAO/花王,其他,进口护垫系列,进口,其他,140,其他,其他,其他,其他,327.0000,15,21.80000000
1709,阿里,集市,KAO/花王,其他,进口护垫系列,进口,其他,140,无香味,其他,其他,其他,42.0000,2,21.00000000
1709,阿里,集市,KAO/花王,其他,进口护垫系列,进口,棉柔亲肤,140,无香味,其他,其他,其他,1656.8000,72,23.01111111
1709,阿里,集市,KAO/花王,其他,进口护垫系列,进口,棉柔亲肤,300,无香味,其他,其他,其他,100.0000,1,100.00000000
1709,阿里,集市,KAO/花王,其他,进口护垫系列,进口,棉柔亲肤,其他,无香味,其他,其他,其他,238.4000,8,29.80000000
1709,阿里,集市,KAO/花王,其他,进口零触感系列,进口,丝柔超薄,其他,其他,其他,其他,其他,7128.0000,81,88.00000000
1709,阿里,集市,KAO/花王,其他,进口零触感系列,进口,棉柔亲肤,350,无香味,其他,其他,其他,28.0000,1,28.00000000
1709,阿里,集市,KAO/花王,其他,零触感系列,国产,丝柔超薄,220,有香味,其他,其他,其他,247.0000,19,13.00000000
1709,阿里,集市,KAO/花王,其他,零触感系列,国产,丝柔超薄,350,无香味,其他,其他,其他,741.3000,18,41.18333333
1709,阿里,集市,KAO/花王,其他,零触感系列,国产,干爽网面,300,无香味,其他,其他,其他,44.0000,2,22.00000000
1709,阿里,集市,KAO/花王,其他,零触感系列,国产,棉柔亲肤,175,无香味,其他,其他,其他,102.0000,5,20.40000000
1709,阿里,集市,KAO/花王,其他,零触感系列,国产,棉柔亲肤,205,无香味,其他,其他,其他,29.9000,1,29.90000000
1709,阿里,集市,KAO/花王,其他,零触感系列,国产,棉柔亲肤,220,无香味,其他,其他,其他,476.0000,2,238.00000000
1709,阿里,集市,KAO/花王,其他,零触感系列,国产,棉柔亲肤,225,无香味,其他,其他,其他,4618.8000,107,43.16635514
1709,阿里,集市,KAO/花王,其他,零触感系列,国产,棉柔亲肤,245,无香味,其他,其他,其他,5775.0000,210,27.50000000
1709,阿里,集市,KAO/花王,其他,零触感系列,国产,棉柔亲肤,250,其他,其他,其他,其他,190.0000,5,38.00000000
1709,阿里,集市,KAO/花王,其他,零触感系列,国产,棉柔亲肤,250,无香味,其他,其他,其他,919.0000,18,51.05555556
1709,阿里,集市,KAO/花王,其他,零触感系列,国产,棉柔亲肤,300,无香味,其他,其他,其他,165.0000,5,33.00000000
1709,阿里,集市,KAO/花王,其他,零触感系列,国产,棉柔亲肤,350,其他,其他,其他,其他,3910.2000,38,102.90000000
1709,阿里,集市,KAO/花王,其他,零触感系列,国产,棉柔亲肤,350,无香味,其他,其他,其他,204.0000,16,12.75000000
1709,阿里,集市,KAO/花王,其他,零触感系列,国产,棉柔亲肤,其他,其他,其他,其他,其他,84.0000,2,42.00000000
1709,阿里,集市,KAO/花王,其他,零触感系列,国产,棉柔亲肤,其他,无香味,其他,其他,其他,155.0000,11,14.09090909
1709,阿里,集市,KAO/花王,其他,零触感系列,进口,棉柔亲肤,250,无香味,其他,其他,其他,440.7200,28,15.74000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,丝柔超薄,300,其他,其他,15,1,323.9000,10,32.39000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,丝柔超薄,300,其他,其他,18,1,34.0000,1,34.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,丝柔超薄,300,其他,其他,其他,其他,830.3000,27,30.75185185
1709,阿里,集市,KAO/花王,夜用,其他,国产,丝柔超薄,330,其他,其他,15,1,70.0000,2,35.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,丝柔超薄,350,其他,其他,13,1,2362.8000,71,33.27887324
1709,阿里,集市,KAO/花王,夜用,其他,国产,丝柔超薄,350,其他,其他,15,1,390.0000,13,30.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,丝柔超薄,350,其他,其他,其他,其他,2229.5000,64,34.83593750
1709,阿里,集市,KAO/花王,夜用,其他,国产,丝柔超薄,350,无香味,其他,13,1,1104.0000,48,23.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,丝柔超薄,427,其他,其他,其他,其他,1325.0000,53,25.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,丝柔超薄,其他,其他,其他,10,1,114.0000,3,38.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,丝柔超薄,其他,其他,其他,13,1,128.0000,4,32.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,丝柔超薄,其他,其他,其他,15,1,32.0000,1,32.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,丝柔超薄,其他,其他,其他,19,1,33.0000,1,33.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,丝柔超薄,其他,无香味,其他,其他,其他,520.0000,20,26.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,270,其他,其他,11,1,19.0000,1,19.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,300,其他,其他,15,1,459.0000,13,35.30769231
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,300,其他,其他,8,1,23.0000,2,11.50000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,300,其他,其他,其他,其他,449.9200,21,21.42476190
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,300,无香味,其他,其他,其他,124.0000,4,31.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,330,其他,其他,19,1,44.0000,1,44.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,340,其他,其他,18,1,40.0000,1,40.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,340,其他,其他,7,1,20.0000,1,20.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,340,其他,其他,9,1,257.5000,7,36.78571429
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,340,其他,其他,其他,其他,37.0000,1,37.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,350,其他,其他,13,1,603.6000,20,30.18000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,350,其他,其他,8,1,88.0000,4,22.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,350,其他,其他,其他,其他,240.0000,8,30.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,370,其他,其他,14,1,76.0000,2,38.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,400,其他,其他,7,1,223.3000,7,31.90000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,400,其他,其他,其他,其他,423.0000,9,47.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,410,其他,其他,5,1,576.0000,16,36.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,480,其他,其他,其他,其他,1206.0000,28,43.07142857
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,485,其他,其他,其他,其他,220.0000,5,44.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,其他,其他,其他,10,1,260.0000,6,43.33333333
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,其他,其他,其他,14,1,114.0000,3,38.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,其他,其他,其他,24,1,51.6000,2,25.80000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,其他,其他,其他,4,1,218.4000,13,16.80000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,其他,其他,其他,5,1,932.0000,17,54.82352941
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,其他,其他,其他,7,1,897.8000,25,35.91200000
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,其他,其他,其他,其他,其他,6321.4000,164,38.54512195
1709,阿里,集市,KAO/花王,夜用,其他,国产,其他,其他,无香味,其他,8,1,11353.6000,887,12.80000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,干爽网面,300,无香味,其他,15,1,793.0000,24,33.04166667
1709,阿里,集市,KAO/花王,夜用,其他,国产,干爽网面,300,无香味,其他,其他,其他,571.0000,16,35.68750000
1709,阿里,集市,KAO/花王,夜用,其他,国产,干爽网面,338,无香味,其他,13,1,1524.0000,55,27.70909091
1709,阿里,集市,KAO/花王,夜用,其他,国产,干爽网面,338,无香味,其他,其他,其他,24503.4600,1074,22.81513966
1709,阿里,集市,KAO/花王,夜用,其他,国产,干爽网面,350,无香味,其他,13,1,322.8000,12,26.90000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,干爽网面,350,无香味,其他,其他,4,16104.0000,132,122.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,干爽网面,350,无香味,其他,其他,其他,11362.0000,380,29.90000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,300,其他,其他,10,1,342.0000,12,28.50000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,300,其他,其他,15,1,117.0000,3,39.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,300,其他,其他,16,1,70.0000,2,35.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,300,其他,其他,20,2,245.0000,7,35.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,300,其他,其他,其他,其他,397.2000,13,30.55384615
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,300,无香味,其他,10,1,12270.6600,480,25.56387500
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,300,无香味,其他,12,1,50.0000,1,50.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,300,无香味,其他,15,1,126934.2800,5134,24.72424620
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,300,无香味,其他,18,1,326.0000,9,36.22222222
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,300,无香味,其他,20,2,105.0000,3,35.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,300,无香味,其他,7,1,1050.3600,36,29.17666667
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,300,无香味,其他,8,1,694.2000,89,7.80000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,300,无香味,其他,9,1,991.6000,33,30.04848485
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,300,无香味,其他,其他,18,396.0000,1,396.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,300,无香味,其他,其他,其他,23701.8300,948,25.00193038
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,300,有香味,其他,10,1,56.0000,2,28.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,300,有香味,其他,其他,其他,156.0000,4,39.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,338,其他,其他,其他,其他,201.9500,7,28.85000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,338,无香味,其他,13,1,112.0000,4,28.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,340,其他,其他,14,1,481.0000,13,37.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,340,其他,其他,16,1,481.0000,13,37.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,340,其他,其他,7,1,84.0000,3,28.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,340,其他,其他,9,1,1072.0000,62,17.29032258
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,340,其他,其他,其他,其他,51.8000,2,25.90000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,340,无香味,其他,10,1,32.0000,1,32.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,340,无香味,其他,13,1,506.6000,17,29.80000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,340,无香味,其他,16,1,40.0000,1,40.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,340,无香味,其他,17,1,35.0000,1,35.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,340,无香味,其他,5,1,495.0000,11,45.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,340,无香味,其他,7,1,509.0000,20,25.45000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,340,无香味,其他,9,1,12819.0500,520,24.65201923
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,340,无香味,其他,其他,16,352.0000,1,352.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,340,无香味,其他,其他,其他,2177.9200,70,31.11314286
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,350,其他,其他,13,1,192.0000,6,32.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,350,其他,其他,其他,其他,360.0000,13,27.69230769
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,350,无香味,其他,10,1,1725.0000,75,23.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,350,无香味,其他,13,1,87423.3700,3268,26.75133721
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,350,无香味,其他,14,1,37.0000,1,37.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,350,无香味,其他,15,1,279.9000,11,25.44545455
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,350,无香味,其他,16,2,222.0000,6,37.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,350,无香味,其他,19,1,38.0000,1,38.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,350,无香味,其他,7,1,1123.8000,37,30.37297297
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,350,无香味,其他,8,1,471.6000,9,52.40000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,350,无香味,其他,其他,其他,13972.5600,492,28.39951220
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,350,有香味,其他,13,1,107.2000,4,26.80000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,360,无香味,其他,16,1,36.0000,1,36.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,370,无香味,其他,14,1,1610.0000,35,46.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,370,无香味,其他,其他,其他,134.7000,4,33.67500000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,400,无香味,其他,12,1,164.6000,5,32.92000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,400,无香味,其他,7,1,1212.5400,42,28.87000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,400,无香味,其他,其他,其他,627.5000,20,31.37500000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,410,无香味,其他,5,1,19668.1000,413,47.62251816
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,410,无香味,其他,其他,其他,9075.6300,265,34.24766038
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,450,其他,其他,其他,其他,2405.0000,65,37.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,480,其他,其他,其他,其他,2100.0000,50,42.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,485,无香味,其他,5,1,46.0000,1,46.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,485,无香味,其他,其他,其他,268.0000,6,44.66666667
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,其他,其他,其他,10,1,224.0000,8,28.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,其他,其他,其他,7,1,1330.4000,51,26.08627451
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,其他,其他,其他,9,1,184.0000,5,36.80000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,其他,其他,其他,其他,16,768.0000,32,24.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,其他,其他,其他,其他,其他,1022.0000,30,34.06666667
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,其他,无香味,其他,10,1,15.0000,1,15.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,其他,无香味,其他,12,1,1405.0000,37,37.97297297
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,其他,无香味,其他,14,1,32.5000,1,32.50000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,其他,无香味,其他,15,1,1824.0000,48,38.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,其他,无香味,其他,3,1,247.0000,13,19.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,其他,无香味,其他,7,1,39603.5100,1544,25.64994171
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,其他,无香味,其他,8,1,665.0000,51,13.03921569
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,其他,无香味,其他,9,1,15.0000,1,15.00000000
1709,阿里,集市,KAO/花王,夜用,其他,国产,棉柔亲肤,其他,无香味,其他,其他,其他,7176.0000,251,28.58964143
1709,阿里,集市,KAO/花王,夜用,其他,进口,丝柔超薄,338,其他,其他,13,1,516.0000,20,25.80000000
1709,阿里,集市,KAO/花王,夜用,其他,进口,丝柔超薄,350,其他,其他,13,1,33.0000,1,33.00000000
1709,阿里,集市,KAO/花王,夜用,其他,进口,其他,300,其他,其他,14,1,53.2000,2,26.60000000
1709,阿里,集市,KAO/花王,夜用,其他,进口,其他,300,其他,其他,15,1,129.0000,6,21.50000000
1709,阿里,集市,KAO/花王,夜用,其他,进口,其他,300,其他,其他,其他,其他,189.0000,7,27.00000000
1709,阿里,集市,KAO/花王,夜用,其他,进口,其他,350,其他,其他,13,1,26.6000,1,26.60000000
1709,阿里,集市,KAO/花王,夜用,其他,进口,其他,其他,其他,其他,10,1,174.0000,12,14.50000000
1709,阿里,集市,KAO/花王,夜用,其他,进口,其他,其他,其他,其他,14,1,80.0000,2,40.00000000
1709,阿里,集市,KAO/花王,夜用,其他,进口,干爽网面,300,无香味,其他,15,1,666.0000,37,18.00000000
1709,阿里,集市,KAO/花王,夜用,其他,进口,干爽网面,338,无香味,其他,13,1,608.0000,22,27.63636364
1709,阿里,集市,KAO/花王,夜用,其他,进口,棉柔亲肤,300,其他,其他,8,1,52.0000,4,13.00000000
1709,阿里,集市,KAO/花王,夜用,其他,进口,棉柔亲肤,300,无香味,其他,10,1,797.8400,60,13.29733333
1709,阿里,集市,KAO/花王,夜用,其他,进口,棉柔亲肤,300,无香味,其他,15,1,1933.6000,84,23.01904762
1709,阿里,集市,KAO/花王,夜用,其他,进口,棉柔亲肤,300,无香味,其他,16,1,26.8000,1,26.80000000
1709,阿里,集市,KAO/花王,夜用,其他,进口,棉柔亲肤,300,无香味,其他,18,1,36.0000,1,36.00000000
1709,阿里,集市,KAO/花王,夜用,其他,进口,棉柔亲肤,300,无香味,其他,32,1,465.6000,12,38.80000000
